date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2017-11-15,8,7,8.9,0.3,0,168,11.5,24.1,1026.5,0
2017-11-16,8.1,6.5,9.1,1.6,0,165,14,35.3,1024.7,0
2017-11-17,6.5,1.5,10.2,0,0,316,6.8,22.3,1027,288
2017-11-18,4.5,1,7.6,3.4,0,226,17.6,48.2,1020.7,42
2017-11-19,5.6,3.2,8.9,2,0,263,16.2,50,1018.7,156
2017-11-20,5.8,3.3,10.2,12.2,0,216,19.4,40.7,1017.5,0
2017-11-21,10.3,9.5,10.9,2.2,0,229,22.7,43.9,1012.3,0
2017-11-22,11,9.4,13.7,0,0,183,25.2,47.5,1007.7,246
2017-11-23,12,9.4,15.3,10.3,0,189,28.1,65.9,1004.7,12
2017-11-24,8.1,5.7,11.1,6.6,0,220,9.4,35.3,1010.6,18
2017-11-25,4.6,1.1,6.8,0.2,0,295,12.6,40,1013.5,36
2017-11-26,3.4,1.5,6.1,0.5,0,226,20.2,44.3,1021.7,12
2017-11-27,5.9,3.4,8.1,10.3,0,216,27.7,61.2,1015.2,0
2017-11-28,4.9,0.4,7,2.2,0,229,16.9,35.6,1006.5,60
2017-11-29,1.8,-2.4,5.4,0,0,237,7.6,20.5,1006.1,108
2017-11-30,2.3,-1.5,4,0.4,0,231,10.4,27,1005.5,0
2017-12-01,2.2,-2.1,4.4,0,0,36,6.8,24.1,1015.9,42
2017-12-02,-0.7,-2.1,0.9,0.3,0,271,7.6,24.1,1027.4,0
2017-12-03,1.3,-0.2,3.3,4.2,0,206,14,31.3,1025.8,0
2017-12-04,5.7,3.3,7.6,1.1,0,263,13.7,27.7,1030.3,0
2017-12-05,5.9,4.6,6.6,0.3,0,232,16.2,28.4,1034.8,0
2017-12-06,7,5.8,8.5,0,0,223,18.7,48.2,1031,0
2017-12-07,5.5,3.4,7.2,7.2,0,200,28.8,59.4,1015.7,0
2017-12-08,2.6,0,6.3,9.4,0,246,22.7,56.2,1010.2,12
2017-12-09,0.9,-0.4,2.1,1.8,20,238,22.7,44.3,1012.6,0
2017-12-10,2.3,-0.5,7,7.3,10,182,30.6,77.8,988.1,0
2017-12-11,3,0.3,8.5,11.7,0,66,16.2,48.2,981.7,0
2017-12-12,2.1,0.6,3.6,0,0,252,21.2,47.5,1005.7,6
2017-12-13,3.6,1,6.1,20.8,0,176,26.3,59.4,1002.6,0
2017-12-14,3.8,1.4,5.6,2.6,0,221,25.9,67.3,992.6,18
2017-12-15,3.2,-1.1,5.4,0.2,0,214,11.2,25.2,996.8,0
2017-12-16,2.5,-0.4,5.8,3.4,0,262,10.4,40.7,1011.7,156
2017-12-17,2.3,0.9,3.7,6.7,0,241,14,43.9,1023,0
2017-12-18,2,0.3,3.1,0.3,0,140,11.9,44.3,1023.8,0
2017-12-19,4.6,2.7,6.6,5.9,0,243,8.6,21.6,1034.1,0
2017-12-20,6.4,5.1,7.5,0.4,0,248,6.1,16.6,1034.3,0
2017-12-21,8.2,7.3,9.1,2.2,0,246,9,16.6,1035,0
2017-12-22,8.8,8.3,9.5,3,0,245,6.1,14.8,1034.7,0
2017-12-23,8.8,8.2,9.7,0.1,0,244,15.8,38.9,1033.4,0
2017-12-24,8.8,8,9.3,0,0,228,25.9,49.3,1026.5,0
2017-12-25,6.9,3.3,8.5,0,0,210,24.5,51.8,1017,0
2017-12-26,5.6,3.3,7.7,1.6,0,192,27.4,68,1001.7,36
2017-12-27,5.6,3.8,6.8,5.6,0,173,20.5,48.2,986.7,24
2017-12-28,3.1,0.8,4.7,0.1,0,257,19.4,38.9,999.7,156
2017-12-29,1.7,-0.7,4.9,5,0,181,22.7,57.2,1004.1,132
2017-12-30,8.3,3.1,12.8,8.6,0,209,26.3,58,1000.7,0
2017-12-31,12,7.7,14.3,3.2,0,214,31,78.8,1002.1,0
2018-01-01,6.9,4.7,8.9,8.1,0,208,27.4,65.5,1001,42
2018-01-02,5.9,4.9,7.2,18.3,0,231,20.5,51.1,1008.8,6
2018-01-03,8,5.2,11.1,7.5,0,234,37.4,88.2,994.1,12
2018-01-04,8.4,6.5,11.6,3.1,0,222,26.3,73.4,996.5,0
2018-01-05,8.1,4.7,9.6,0,0,217,22.3,58.7,998.3,0
2018-01-06,5.2,2.8,7.5,0,0,129,11.2,32.8,1009.3,0
2018-01-07,3.2,1.9,4.8,0,0,49,23,47.5,1024.5,0
2018-01-08,2.7,0.5,5.7,0,0,59,20.2,46.4,1024,168
2018-01-09,4,-1.3,7.5,0,0,115,14.8,38.2,1012.4,6
2018-01-10,8.1,6.7,9.5,0.1,0,158,15.5,33.5,1010.2,18
2018-01-11,6.6,4.4,9.7,0,0,32,5.8,14.8,1017.5,30
2018-01-12,4.6,3.7,5.2,0,0,328,4.3,11.2,1026.7,0
2018-01-13,4.7,1.1,7.2,0,0,92,11.9,40.7,1025.6,60
2018-01-14,3.7,1.8,5.4,0,0,135,19.8,43.2,1021.8,336
2018-01-15,4.9,2,7.4,8,0,165,28.4,58,1006.6,12
2018-01-16,4.5,0.8,7.1,7.8,0,240,24.5,67.3,994.3,60
2018-01-17,3,1,4.5,5.6,0,245,25.9,65.9,1001.5,30
2018-01-18,5.1,0.7,11,5.4,0,232,31.3,115.9,999.6,18
2018-01-19,3.1,1,5.9,3,0,237,19.1,46.4,1008.4,78
2018-01-20,2.6,0.7,4.5,4.6,0,182,13,35.3,1005.3,0
2018-01-21,2.9,1.6,6,1,0,256,13.7,40,1013.8,84
2018-01-22,5.7,2.1,8.6,1.4,0,216,17.6,50.8,1010.7,0
2018-01-23,7.9,5.1,10.8,0,0,201,19.4,40,1021.4,24
2018-01-24,12.5,10.5,14.6,2,0,198,29.2,61.6,1015.6,6
2018-01-25,8.3,6.8,12.2,0.9,0,201,16.2,50,1013.3,0
2018-01-26,6.4,2.8,8.6,0,0,221,7.6,16.6,1019.7,0
2018-01-27,5.9,2.4,8.3,1,0,203,13.7,46.8,1030.2,240
2018-01-28,8.5,5.1,10.7,0,0,222,24.5,47.5,1030.7,0
2018-01-29,9.5,5,10.6,1.1,0,237,27,52.9,1027.3,0
2018-01-30,4.3,0.3,7.3,0.8,0,222,11.9,36.4,1028.5,102
2018-01-31,7.2,2.6,10,5.4,0,205,27,65.5,1007.8,0
2018-02-01,2.6,0.4,4.9,1.6,0,216,20.9,52.6,1001.6,66
2018-02-02,3.8,2.3,6.4,1.6,0,243,17.3,43.9,1004.2,42
2018-02-03,3.2,0.7,5.1,0.5,0,254,10.4,32.8,1008,42
2018-02-04,0.1,-1.7,1.2,1.6,0,14,13,33.5,1020,36
2018-02-05,-0.3,-4,4.1,0,10,53,14,37.1,1026,426
2018-02-06,-1.4,-4.2,0.4,0,0,43,10.8,25.2,1016.4,96
2018-02-07,-0.9,-5.9,2.8,0,0,3,10.1,24.1,1017.4,318
2018-02-08,-3.2,-8.4,2.2,0,0,176,6.5,26.6,1021.4,408
2018-02-09,-0.5,-3.2,2.1,0,0,155,22,40.7,1015.6,438
2018-02-10,2.2,0.9,4,3.6,0,189,16.9,41.4,1015.2,0
2018-02-11,2.8,0.3,5.8,2.9,0,207,22.7,51.1,1003.9,0
2018-02-12,1.9,-1.4,5.8,0,0,238,19.1,41.4,1013.7,348
2018-02-13,1.4,-1.6,5.8,0,0,156,20.9,45.7,1014.1,480
2018-02-14,1.9,-2,5.8,1.6,0,152,24.1,57.2,1016.2,498
2018-02-15,2.5,-1,5.6,1.7,20,158,25.6,58,1013.8,0
2018-02-16,2.2,-2.1,8.3,0,0,212,11.2,29.5,1025.6,414
2018-02-17,1.1,-3.5,6.1,0,0,75,7.6,20.5,1024.8,84
2018-02-18,2,-4.2,7.6,0,0,154,14.8,35.3,1026.8,432
2018-02-19,1.8,-0.8,4.6,0,0,154,11.9,31.3,1020.9,12
2018-02-20,0.8,-4.9,6,0,0,32,9.4,29.5,1019.8,336
2018-02-21,0.9,-3.7,5.1,0,0,29,13.7,33.5,1025.1,498
2018-02-22,0.4,-4.2,4.8,0,0,50,18.4,48.2,1024.4,528
2018-02-23,-1,-5.8,3.5,0,0,42,16.6,42.5,1023.1,552
2018-02-24,-0.9,-5,4.6,0,0,53,21.2,51.8,1025.8,468
2018-02-25,-2.8,-6.3,0.7,0,0,57,20.5,51.1,1029.9,558
2018-02-26,-3.6,-5.7,-0.4,0,10,38,18.4,48.6,1029.4,222
2018-02-27,-4.6,-8.5,-0.3,0,0,43,16.2,45.7,1023.3,516
2018-02-28,-6.4,-9.1,-2.5,0,0,63,18,50.8,1021.1,546
2018-03-01,-3.6,-8.7,2.2,0,0,69,22.7,50.8,1008.9,432
2018-03-02,-2.9,-6.3,0.8,1.2,0,70,20.9,40,1000,18
2018-03-03,-0.4,-2.9,3.5,0.2,40,96,13,38.9,998.4,60
2018-03-04,6.3,1.5,11.9,0.5,0,145,21.2,49.3,996.6,228
2018-03-05,7.7,2.1,13.5,0,0,161,16.2,35.3,995.1,216
2018-03-06,8.3,3.3,12.8,0,0,192,11.9,36.4,992,336
2018-03-07,5.9,0.9,10.2,1.6,0,186,13,44.3,995.7,174
2018-03-08,5.3,1.5,9.3,2.9,0,207,24.5,62.3,1001.7,90
2018-03-09,6.3,1.4,10.8,3.6,0,180,16.2,31.3,1006.7,180
2018-03-10,11.8,8.2,15.6,0.1,0,160,21.6,40.7,1001.5,72
2018-03-11,12.5,9.3,16.1,0,0,157,18.7,47.5,995.6,54
2018-03-12,11,8.8,15.2,1,0,180,20.5,49.3,993.7,114
2018-03-13,6.6,4.5,9.4,6,0,245,21.6,48.2,1003.4,0
2018-03-14,6.7,2.8,11.3,0,0,198,8.6,31,1011.1,510
2018-03-15,8.5,4.6,12.6,2.9,0,126,20.2,48.2,999,246
2018-03-16,4.9,0.4,7.6,1.4,0,61,14.8,42.5,1002.6,0
2018-03-17,-1.9,-3,0.5,0.3,0,59,28.8,62.3,1007.1,0
2018-03-18,-1.4,-4,2.3,0,10,64,25.9,55.1,1010.1,144
2018-03-19,-0.5,-4.5,4.1,0.1,0,53,19.4,43.9,1014.2,618
2018-03-20,2.1,-7,8.9,0.3,0,340,15.8,56.9,1021.5,456
2018-03-21,1,-5,6.1,0,0,267,9,24.1,1029.5,78
2018-03-22,5,2.1,7.9,3.3,0,244,16.2,42.5,1017.4,0
2018-03-23,6.2,5,7.6,0,0,224,15.5,31.3,1007.9,12
2018-03-24,6.9,0.1,12.3,0,0,129,11.9,31.3,1003.5,432
2018-03-25,6.7,-2.1,13.9,0,0,,7.9,27.7,1008.6,462
2018-03-26,6.6,2,11.3,0.3,0,312,9.4,29.5,1016.3,492
2018-03-27,5.6,-1,11.5,4.5,0,178,14.8,37.1,1012,192
2018-03-28,7.3,3.3,9.2,10.3,0,221,16.6,68,1002.4,0
2018-03-29,6,3.2,10.8,0.6,0,234,16.2,38.2,1006.4,294
2018-03-30,9.6,5.7,14.4,1,0,143,19.4,43.9,1001.7,288
2018-03-31,8.2,1.8,13.5,8.4,0,196,9.7,38.9,1000.8,390
2018-04-01,5.8,2.3,8.1,3.4,0,249,12.2,35.3,1009.1,0
2018-04-02,8.3,0.6,13.8,1,0,160,18.7,45.7,1007.5,42
2018-04-03,12.8,9.2,17.8,0.3,0,173,21.2,51.1,1001.7,126
2018-04-04,11.5,6.6,14.6,0.5,0,175,22.7,52.9,1001.9,48
2018-04-05,7.6,-0.1,10.5,0,0,256,23,55.4,1013.2,114
2018-04-06,8.8,-1.1,16.1,0,0,130,20.2,50.8,1019.6,666
2018-04-07,16.2,9.5,23.3,0,0,155,23,50.8,1011.1,678
2018-04-08,17.7,10,24.9,0,0,175,11.5,28.4,1007.6,282
2018-04-09,14.7,7.8,19.8,0,0,21,9.4,31,1004.5,60
2018-04-10,15.3,11.3,19.5,15.3,0,194,12.2,38.9,1003.9,42
2018-04-11,11.3,7.2,14.3,0.6,0,198,7.6,31.3,1006.9,60
2018-04-12,13.7,9.1,19.7,0.1,0,39,12.2,35.3,1001.8,216
2018-04-13,11.4,5.1,15.4,0,0,226,6.8,22.3,1008.7,6
2018-04-14,13.5,8.7,18,4.3,0,324,5.8,25.9,1017.6,270
2018-04-15,14.7,10.2,20.2,0.1,0,184,10.4,30.2,1013.5,330
2018-04-16,13.4,6.3,18.4,0,0,248,9.7,31,1016.3,372
2018-04-17,13.7,3.7,21.9,0,0,131,7.9,37.8,1025.6,738
2018-04-18,17.7,7.2,26.2,0,0,105,7.2,31.3,1030.4,738
2018-04-19,21.3,10.8,28.8,0,0,140,14,37.8,1026.8,732
2018-04-20,20.9,12.9,28.3,0,0,192,10.1,27.7,1023,702
2018-04-21,17.5,9.9,24,0,0,4,8.3,22.7,1020.9,732
2018-04-22,18.7,10.5,26.6,2.1,0,102,10.4,33.5,1012.9,552
2018-04-23,15.4,8.9,19.2,0,0,259,15.5,38.9,1015.6,480
2018-04-24,12.3,8.4,16.6,0.9,0,228,16.9,33.5,1016.4,78
2018-04-25,13.4,7.6,16.5,2.5,0,246,20.2,50.8,1011.6,168
2018-04-26,10.2,6.1,14.3,4.6,0,240,20.2,58,1016.6,240
2018-04-27,12.1,4,18.5,0,0,153,13.3,35.3,1011.9,552
2018-04-28,14.4,9.5,17.7,0,0,220,16.9,40.7,1011.1,72
2018-04-29,13.9,4.5,22.2,7.6,0,88,11.2,50,1006.5,156
2018-04-30,11.8,5.8,15.5,2.1,0,211,29.2,78.5,1000.2,66
2018-05-01,9.2,5.6,14.1,0,0,229,27.4,60.5,1011,324
2018-05-02,12.1,4.6,18,0,0,170,18.4,38.9,1012.7,744
2018-05-03,12.4,5.6,16.6,0,0,319,10.4,27,1018.2,594
2018-05-04,13.2,3.8,19.5,0,0,23,11.9,35.3,1023.3,822
2018-05-05,15.8,7.8,22.5,0,0,45,16.2,38.9,1024.7,834
2018-05-06,17.4,6.2,25.9,0,0,56,11.2,35.6,1023.1,834
2018-05-07,18.1,7.6,26.8,0,0,67,7.9,25.2,1018.8,840
2018-05-08,19.1,8.5,27.4,0,0,121,8.6,34.6,1011.2,840
2018-05-09,21,11.1,27.8,0,0,119,9.4,28.4,1006.9,564
2018-05-10,14.5,7.6,18,0,0,280,15.5,42.1,1013.1,258
2018-05-11,13.8,4.5,20.6,0,0,61,8.3,32.8,1019.5,414
2018-05-12,18.1,9.5,23.9,0.1,0,115,9.7,30.2,1014.3,648
2018-05-13,14.2,12,18,14.4,0,310,10.8,29.5,1012.4,42
2018-05-14,18.7,12.5,26.2,0,0,1,14.8,40,1012.2,570
2018-05-15,18.2,10.6,24.1,0,0,41,12.6,38.2,1015.2,792
2018-05-16,17.3,11.1,20.7,0.1,0,11,11.9,44.3,1016.9,390
2018-05-17,12.8,9.3,18.5,0,0,335,16.9,35.6,1022.1,642
2018-05-18,12.1,8.3,17.1,0,0,329,12.6,31,1023,528
2018-05-19,11.8,4,17.8,0,0,345,6.8,24.8,1023.2,480
2018-05-20,16.5,5.1,25.1,0,0,34,10.8,44.3,1021.7,780
2018-05-21,19.5,10.4,26.9,1.1,0,63,11.9,40,1015.4,696
2018-05-22,18,13.1,24.8,10.5,0,5,6.8,44.3,1013.5,378
2018-05-23,18.8,14.1,24.4,2.2,0,28,10.8,40,1019.1,204
2018-05-24,18,13.7,23.2,1,0,56,13.3,36.4,1019.1,84
2018-05-25,19.9,13.6,25.4,0,0,76,8.3,26.6,1018.4,516
2018-05-26,22.3,13.7,29.2,0,0,73,9,29.5,1019.8,792
2018-05-27,21,15.3,27.9,0.3,0,45,9.7,32.8,1018.4,390
2018-05-28,23.4,13.4,30.5,0,0,55,9,31,1017.4,750
2018-05-29,22.5,15.2,30.7,56.3,0,51,10.1,95.8,1013.1,498
2018-05-30,21.5,14.8,27.9,1.1,0,123,7.2,35.3,1014.3,624
2018-05-31,21.6,15.7,27,6.4,0,305,7.6,25.9,1014.8,564
2018-06-01,18.3,16.5,21.3,25,0,296,11.9,37.1,1016.6,0
2018-06-02,18.3,16.1,22.1,0,0,252,11.5,27.7,1019.2,78
2018-06-03,19.6,15,24.3,0,0,1,6.5,20.5,1018.6,348
2018-06-04,20.4,13.7,26,0,0,17,11.2,31.3,1013.9,750
2018-06-05,17.6,13.2,22,0,0,12,11.9,29.2,1014.1,330
2018-06-06,21.3,13,28.8,0,0,25,7.6,25.9,1013.3,906
2018-06-07,21.1,14.3,28.4,7.1,0,299,9.4,64.8,1014.7,498
2018-06-08,19.9,18.2,22.9,5.2,0,303,8.3,22.7,1014.6,90
2018-06-09,21.9,16.2,27.1,3.8,0,318,7.6,20.5,1013.2,444
2018-06-10,21.1,17.1,25.6,0,0,331,9.7,29.5,1012.6,336
2018-06-11,19.1,14.8,23,0,0,29,15.1,38.2,1012.6,414
2018-06-12,16.1,12.9,19,0.7,0,20,14,32,1013.6,24
2018-06-13,14.6,9.6,17.9,0,0,324,11.5,32.8,1016.9,78
2018-06-14,15.8,8.6,22.1,1.9,0,185,15.1,38.2,1016.4,348
2018-06-15,18.9,13.3,24.4,0,0,242,6.8,31.3,1016.8,516
2018-06-16,18.7,13.3,24.9,1.1,0,196,9,39.6,1015.6,288
2018-06-17,16.4,12.7,18.8,0,0,242,16.2,40.7,1018.6,72
2018-06-18,18.9,14.5,22.4,0,0,216,16.9,43.9,1021,54
2018-06-19,18.2,13.5,22.1,0,0,237,10.8,22.7,1024.1,6
2018-06-20,22.3,16.5,28.1,0,0,247,10.4,38.9,1020.9,612
2018-06-21,15.9,10.3,19,0,0,281,21.6,55.1,1020.1,324
2018-06-22,13.1,9.6,18.3,0.7,0,290,19.8,47.5,1026,270
2018-06-23,13.8,9.4,19,0,0,299,12.6,40,1027,162
2018-06-24,15.1,10.7,18.7,0.1,0,347,11.2,29.5,1023.6,102
2018-06-25,17.1,13.4,22.5,0,0,330,11.5,25.9,1024.7,324
2018-06-26,15.2,11.6,19.5,0,0,17,12.6,31.3,1026,534
2018-06-27,19.2,10.6,26.5,0,0,29,13.3,44.3,1024.5,894
2018-06-28,21.8,12.8,28,0,0,45,15.1,45.7,1022.3,894
2018-06-29,22.8,15.2,29.3,0,0,19,14.8,37.1,1018.5,912
2018-06-30,22.1,15.2,28.3,0,0,33,15.5,41.4,1015.7,912
2018-07-01,20.6,10.9,27,0,0,75,16.9,45,1016.9,918
2018-07-02,20.8,11.3,27.5,0,0,48,14,40.7,1016.5,918
2018-07-03,22.7,13.3,30.4,0,0,26,8.3,24.1,1016.6,912
2018-07-04,23.4,15.6,28.2,0.1,0,161,10.4,32.8,1014.1,270
2018-07-05,22,17.3,27.5,0.4,0,323,10.1,31,1014.2,462
2018-07-06,20.3,14.2,26.8,0,0,337,10.1,31.3,1020.4,336
2018-07-07,20.8,14.1,27.1,0,0,357,13,56.2,1023.5,804
2018-07-08,19.6,11.5,26.6,0,0,356,12.6,48.2,1024.5,888
2018-07-09,19.2,12.8,24.9,0,0,352,13.3,32,1023.1,444
2018-07-10,16.3,13.5,20.1,0.2,0,301,19.8,47.5,1018,144
2018-07-11,17,10.9,23.1,2.5,0,333,10.4,42.5,1017.7,384
2018-07-12,20.4,14.7,27.3,0,0,330,7.9,31,1018.7,504
2018-07-13,21.1,12.7,27.9,0,0,346,7.9,29.5,1020.7,882
2018-07-14,21.2,15,27.9,0,0,359,9.7,25.9,1019.8,840
2018-07-15,21.8,12.2,28.9,0,0,26,10.4,32,1016.9,900
2018-07-16,22.8,13.3,30.5,0,0,9,6.5,24.1,1013.5,876
2018-07-17,22.6,15.3,29.7,0,0,279,13.3,40,1015.3,564
2018-07-18,20.3,11.4,27.8,0,0,342,5.8,27,1018.9,756
2018-07-19,22.1,12.5,28.8,0,0,69,7.9,27,1018,504
2018-07-20,22.4,12.3,29.6,0,0,329,7.9,24.1,1013.8,726
2018-07-21,23.3,16.1,29.9,0,0,289,8.6,39.6,1011.6,606
2018-07-22,22.5,16.1,28.6,0,0,298,10.8,29.5,1015.1,516
2018-07-23,22.9,14.4,30.4,0,0,335,5.4,26.6,1017.4,546
2018-07-24,26.4,16.7,33.5,0,0,97,7.2,31.3,1014.7,810
2018-07-25,26.4,18.1,35.4,2.1,0,5,9.4,31.3,1015.1,600
2018-07-26,28.1,18.5,36.5,0,0,63,8.6,40.7,1014.5,474
2018-07-27,29.5,19.9,36.4,0,0,96,11.2,37.1,1011.5,864
2018-07-28,24.6,17.1,29.6,2.3,0,242,15.8,49.3,1009.4,348
2018-07-29,24.2,17.2,30.7,0,0,183,15.5,53.6,1013.5,228
2018-07-30,26.7,18.7,34.2,0,0,186,9.7,33.5,1015,636
2018-07-31,25.4,18.8,31.7,0,0,296,13.3,45.7,1017.1,654
2018-08-01,24.1,17.3,29.8,0,0,22,10.8,29.5,1021,420
2018-08-02,25.6,15.3,33.2,0,0,349,7.9,25.9,1022.1,840
2018-08-03,27.7,17.8,35.5,0,0,345,8.6,27.7,1020.7,804
2018-08-04,26.6,21,32.8,0,0,350,14,40.7,1019.5,606
2018-08-05,22.8,16.1,28.4,0,0,0,12.6,32.8,1022.1,666
2018-08-06,24.7,12.8,33.8,0,0,66,8.6,31.3,1016,834
2018-08-07,27.9,16,36.7,5,0,163,10.1,33.5,1009.4,714
2018-08-08,22.9,16.1,26.9,0,0,228,18,44.3,1012.4,264
2018-08-09,21.5,15,30.2,0.9,0,82,21.6,77.8,1012.2,138
2018-08-10,19,13,24.1,2,0,226,25.6,54.4,1021.3,624
2018-08-11,17.3,11.6,23.1,0,0,253,17.1,44.3,1022.5,642
2018-08-12,20.6,11,29,0.8,0,149,13.3,33.5,1015.4,702
2018-08-13,19.1,15.5,23,10.5,0,178,17.6,55.4,1008,156
2018-08-14,20,16.5,25.6,0.1,0,262,18.4,40,1014.7,222
2018-08-15,19.7,15.4,25.1,0,0,237,11.9,29.5,1019.6,72
2018-08-16,21.3,14.5,27.9,4.8,0,212,10.1,32,1016.5,576
2018-08-17,18.8,13.3,23.6,5,0,349,10.4,33.5,1018.6,252
2018-08-18,18.5,11.4,24.9,0,0,257,9.4,32,1022.8,732
2018-08-19,20.3,14.6,26.1,0,0,236,12.6,38.9,1021.1,636
2018-08-20,20.5,18,22.9,0.2,0,262,10.1,25.9,1020.2,0
2018-08-21,22.4,18.2,27.7,0,0,55,5.8,22.3,1020.4,228
2018-08-22,23.2,15.7,29.8,0,0,269,8.6,33.5,1017.2,672
2018-08-23,21,14.4,27,1.2,0,259,12.6,43.2,1013.4,708
2018-08-24,17.3,14,21.2,3.8,0,254,17.6,46.8,1012.4,210
2018-08-25,14,7.8,18.4,0.4,0,247,20.9,55.4,1012.5,294
2018-08-26,15,6.3,21.1,1.7,0,199,13.7,63.7,1015.9,450
2018-08-27,17.1,13,22.3,0.1,0,213,22,53.6,1012.9,96
2018-08-28,17.9,12.4,23.9,0,0,172,8.6,24.8,1019.1,492
2018-08-29,18.8,10.4,26.6,10.5,0,135,9,48.2,1013.5,324
2018-08-30,16.6,10.7,20.8,0,0,299,14.4,42.5,1021,402
2018-08-31,14.8,9.7,20.5,0,0,10,7.9,29.5,1023.6,408
2018-09-01,14.1,7.1,21.2,0,0,23,7.9,31.3,1026.9,564
2018-09-02,18.4,10.8,24.5,0,0,41,14.8,38.2,1024.6,744
2018-09-03,18.8,14.5,22.6,0.4,0,18,5,19.8,1018.4,12
2018-09-04,19.3,14.3,26.7,3.3,0,21,5.4,41.4,1017.1,378
2018-09-05,21.4,15.2,28.2,9.1,0,66,6.1,23.4,1016.6,258
2018-09-06,18.2,14.9,20.9,3.7,0,288,9,29.5,1013.2,6
2018-09-07,15.2,10.2,19.4,0.4,0,243,16.6,48.2,1014.9,372
2018-09-08,15,9.4,20.1,0,0,211,13,38.2,1020.4,426
2018-09-09,18.2,13.7,25.7,0,0,175,11.9,34.6,1021.1,258
2018-09-10,18,13.7,21.8,0,0,218,11.9,31.3,1022.2,54
2018-09-11,19.9,13.5,26.6,0,0,221,20.5,46.4,1022.1,612
2018-09-12,17.6,14.4,23.5,1.8,0,254,14,33.8,1021.5,264
2018-09-13,14.6,9,19.1,0,0,25,9,21.6,1021.7,66
2018-09-14,14.2,6.5,20.6,0,0,241,9.4,31,1021.5,432
2018-09-15,14.9,9.8,21,0,0,242,12.2,33.5,1024.5,240
2018-09-16,16.1,9.3,23.8,0,0,132,10.1,31,1022.6,522
2018-09-17,18.2,8.9,26.4,0,0,135,10.1,30.2,1018.8,630
2018-09-18,23.3,15,31.8,0,0,190,21.6,49.3,1013.7,642
2018-09-19,20.8,12.6,28.5,0,0,204,18,51.8,1017.7,504
2018-09-20,20.7,14.7,26.6,0,0,191,18,49.3,1016,522
2018-09-21,17.3,13,22.5,1.6,0,211,28.1,77.8,1009.7,126
2018-09-22,12.8,10.4,17.9,3.2,0,227,20.9,51.8,1020.1,114
2018-09-23,10.7,8.2,12.5,13.6,0,38,14.8,47.5,1014.8,0
2018-09-24,10.3,4.8,15,0.8,0,292,13.3,42.1,1033.5,450
2018-09-25,9.2,3,15.8,0,0,143,5.8,22.3,1039,594
2018-09-26,12,5.3,18.5,0,0,178,11.2,27,1034.6,594
2018-09-27,14.3,8.4,22.6,0,0,168,9,25.9,1027.6,654
2018-09-28,10.8,4.5,16.2,0.3,0,39,10.1,35.3,1026.7,132
2018-09-29,8.6,0.8,16.7,0,0,47,6.1,25.9,1028.5,630
2018-09-30,10.4,1.8,17.4,0,0,222,7.6,24.1,1018.4,600
2018-10-01,10.1,6.4,14.1,3.1,0,297,14,55.1,1019.6,312
2018-10-02,10.4,7.4,15.1,1.3,0,230,18.7,43.9,1019.5,30
2018-10-03,11.9,6,16.2,0,0,271,10.4,31.3,1025.3,246
2018-10-04,12,6.7,17.6,0,0,166,11.5,28.4,1027,198
2018-10-05,15.4,9.3,22.3,0,0,153,15.8,32.8,1018.7,624
2018-10-06,17.2,11.6,25.7,0.5,0,176,14,31.3,1009.9,570
2018-10-07,12,4.5,15.8,0,0,20,14.8,37.1,1019,414
2018-10-08,9.5,2.5,17,0,0,159,5,14.8,1022.8,582
2018-10-09,12.5,5.6,21.2,0,0,141,6.5,22.3,1022.3,450
2018-10-10,16.3,6.2,26.1,0,0,93,8.3,33.5,1017.4,606
2018-10-11,18.6,13.2,22.9,0,0,150,17.3,39.6,1013.3,366
2018-10-12,20.5,15.3,26.8,0,0,161,20.2,40.7,1019.2,534
2018-10-13,22,18.3,27.6,0,0,152,20.9,44.3,1018.4,594
2018-10-14,20.9,16.8,26.5,0,0,156,21.2,47.5,1010.8,552
2018-10-15,19.6,10.7,25.8,0,0,170,14.8,33.8,1013.4,582
2018-10-16,16.7,9.3,26.1,0,0,143,6.5,22.7,1018.9,426
2018-10-17,16.9,12,22.7,0,0,192,9,25.9,1019.7,492
2018-10-18,14.3,12.5,18.5,0.1,0,8,12.6,29.5,1024,114
2018-10-19,12.4,4.9,17.2,0,0,26,8.6,27,1025.5,144
2018-10-20,8.2,2.3,15.6,0,0,6,4.7,20.9,1031,492
2018-10-21,8.9,1.9,16.8,0,0,131,7.6,25.9,1029.4,558
2018-10-22,10.4,2.1,15.6,0.6,0,20,8.6,37.8,1031.5,102
2018-10-23,9.8,1.4,14.3,0.3,0,246,20.2,48.6,1026.3,12
2018-10-24,13.7,12.4,15.5,1.3,0,286,18.4,45.7,1023.9,6
2018-10-25,12.4,10.3,13.2,0,0,252,14,37.1,1019.7,0
2018-10-26,9.8,6.2,11.5,1.2,0,229,19.1,43.2,1009.4,0
2018-10-27,6.6,3.6,10.2,0.5,0,223,11.5,35.3,1009.5,108
2018-10-28,4.8,2.7,7.2,0,0,33,20.2,47.5,1015.2,66
2018-10-29,5.6,4.8,6.9,8.6,0,40,19.8,42.5,1003.7,0
2018-10-30,6.6,3.1,9.2,6.1,0,158,28.1,73.4,991.9,0
2018-10-31,8.6,4.7,12,0.1,0,161,19.8,46.8,1013.3,228
